datetime,line_id,stop_id,bus_id,boarding,alighting,current_load,new_load,occupancy_rate,trip_id,stop_sequence,total_stops,fitness_score,source
2025-06-02 23:31:59.157900,101-1,12806,opt_bus_101-1_1900,0,0,0,0,0.0,60,55,89,0.8126430487707956,optimized_schedule
2025-06-02 23:32:00.851180,101-1,11998,opt_bus_101-1_2022,0,0,0,0,0.0,63,44,89,0.8126430487707956,optimized_schedule
2025-06-02 23:32:02.234365,101,12745,opt_bus_101_1948,0,0,0,0,0.0,29,48,78,0.8121139032132771,optimized_schedule
2025-06-02 23:32:03.344079,101,12808,opt_bus_101_1910,0,0,0,0,0.0,28,53,78,0.8121139032132771,optimized_schedule
2025-06-02 23:32:04.074617,101,13805,opt_bus_101_1720,0,0,0,0,0.0,23,67,78,0.8121139032132771,optimized_schedule
2025-06-02 23:32:07.791687,101-1,12579,opt_bus_101-1_1949,0,0,0,0,0.0,62,49,89,0.8126430487707956,optimized_schedule
2025-06-02 23:32:11.425662,101,14045,opt_bus_101_1643,0,0,0,0,0.0,20,72,78,0.8121139032132771,optimized_schedule
2025-06-02 23:32:16.211105,101,12809,opt_bus_101_1858,0,0,0,0,0.0,27,54,78,0.8121139032132771,optimized_schedule
2025-06-02 23:32:20.127091,101,12810,opt_bus_101_1852,0,0,0,0,0.0,26,55,78,0.8121139032132771,optimized_schedule
2025-06-02 23:32:36.162518,101-1,11870,opt_bus_101-1_2109,0,0,0,0,0.0,64,35,89,0.8126430487707956,optimized_schedule
2025-06-02 23:32:38.372681,101-1,13805,opt_bus_101-1_1638,0,0,0,0,0.0,54,74,89,0.8126430487707956,optimized_schedule
2025-06-02 23:32:47.908210,101-1,14122,opt_bus_101-1_1548,0,0,0,0,0.0,52,82,89,0.8126430487707956,optimized_schedule
2025-06-02 23:33:01.506932,101,13951,opt_bus_101_1704,0,0,0,0,0.0,22,69,78,0.8121139032132771,optimized_schedule
2025-06-02 23:33:03.806456,101-1,11180,opt_bus_101-1_2218,0,0,0,0,0.0,66,20,89,0.8126430487707956,optimized_schedule
2025-06-02 23:33:05.811385,101,14044,opt_bus_101_1651,0,0,0,0,0.0,21,71,78,0.8121139032132771,optimized_schedule
2025-06-02 23:33:16.600715,101-1,13114,opt_bus_101-1_1811,0,0,0,0,0.0,58,62,89,0.8126430487707956,optimized_schedule
2025-06-02 23:33:32.811258,101-1,10113,opt_bus_101-1_2325,0,0,0,0,0.0,67,3,89,0.8126430487707956,optimized_schedule
2025-06-02 23:33:34.972601,101-1,13229,opt_bus_101-1_1722,0,0,0,0,0.0,56,69,89,0.8126430487707956,optimized_schedule
2025-06-02 23:33:45.078534,101,11880,opt_bus_101_2043,0,0,0,0,0.0,31,39,78,0.8121139032132771,optimized_schedule
2025-06-02 23:33:48.854091,101-1,13525,opt_bus_101-1_1700,0,0,0,0,0.0,55,72,89,0.8126430487707956,optimized_schedule
2025-06-02 23:33:51.638194,101,13805,opt_bus_101_1725,0,0,0,0,0.0,24,67,78,0.8121139032132771,optimized_schedule
2025-06-02 23:33:52.085656,101,12573,opt_bus_101_2016,0,0,0,0,0.0,30,44,78,0.8121139032132771,optimized_schedule
2025-06-02 23:33:58.103847,101,11879,opt_bus_101_2050,0,0,0,0,0.0,32,38,78,0.8121139032132771,optimized_schedule
2025-06-02 23:33:58.645920,101-1,12810,opt_bus_101-1_1834,0,0,0,0,0.0,59,59,89,0.8126430487707956,optimized_schedule
2025-06-02 23:34:16.959296,101,11171,opt_bus_101_2247,0,0,0,0,0.0,36,13,78,0.8121139032132771,optimized_schedule
2025-06-02 23:34:24.159480,101,11187,opt_bus_101_2152,0,0,0,0,0.0,35,25,78,0.8121139032132771,optimized_schedule
2025-06-02 23:34:29.466354,101-1,14403,opt_bus_101-1_1523,0,0,0,0,0.0,51,88,89,0.8126430487707956,optimized_schedule
2025-06-02 23:34:41.870581,101-1,13898,opt_bus_101-1_1612,0,0,0,0,0.0,53,78,89,0.8126430487707956,optimized_schedule
2025-06-02 23:34:42.380965,101,14122,opt_bus_101_1638,0,0,0,0,0.0,19,73,78,0.8121139032132771,optimized_schedule
2025-06-02 23:35:08.735236,101-1,12807,opt_bus_101-1_1900,0,0,0,0,0.0,60,56,89,0.8126430487707956,optimized_schedule
2025-06-02 23:35:10.261466,101,12810,opt_bus_101_1858,0,0,0,0,0.0,27,55,78,0.8121139032132771,optimized_schedule
2025-06-02 23:35:11.865335,101-1,13223,opt_bus_101-1_1745,0,0,0,0,0.0,57,66,89,0.8126430487707956,optimized_schedule
2025-06-02 23:35:14.941086,101,13225,opt_bus_101_1816,0,0,0,0,0.0,25,61,78,0.8121139032132771,optimized_schedule
2025-06-02 23:35:27.922794,101,12811,opt_bus_101_1852,0,0,0,0,0.0,26,56,78,0.8121139032132771,optimized_schedule
2025-06-02 23:35:30.413598,101,11261,opt_bus_101_2138,0,0,0,0,0.0,34,28,78,0.8121139032132771,optimized_schedule
2025-06-02 23:35:33.956822,101-1,12745,opt_bus_101-1_1926,0,0,0,0,0.0,61,52,89,0.8126430487707956,optimized_schedule
2025-06-02 23:35:42.484630,101-1,11868,opt_bus_101-1_2118,0,0,0,0,0.0,65,34,89,0.8126430487707956,optimized_schedule
2025-06-02 23:35:45.354480,101,11323,opt_bus_101_2124,0,0,0,0,0.0,33,31,78,0.8121139032132771,optimized_schedule
2025-06-02 23:36:01.392915,101-1,13806,opt_bus_101-1_1638,0,0,0,0,0.0,54,75,89,0.8126430487707956,optimized_schedule
2025-06-02 23:36:10.906431,101-1,12514,opt_bus_101-1_2022,0,0,0,0,0.0,63,45,89,0.8126430487707956,optimized_schedule
2025-06-02 23:36:13.918710,101,12746,opt_bus_101_1948,0,0,0,0,0.0,29,49,78,0.8121139032132771,optimized_schedule
2025-06-02 23:36:17.061613,101,13806,opt_bus_101_1720,0,0,0,0,0.0,23,68,78,0.8121139032132771,optimized_schedule
2025-06-02 23:36:17.874438,101-1,13115,opt_bus_101-1_1811,0,0,0,0,0.0,58,63,89,0.8126430487707956,optimized_schedule
2025-06-02 23:36:28.150669,101,14122,opt_bus_101_1643,0,0,0,0,0.0,20,73,78,0.8121139032132771,optimized_schedule
2025-06-02 23:36:33.301714,101,14045,opt_bus_101_1651,0,0,0,0,0.0,21,72,78,0.8121139032132771,optimized_schedule
2025-06-02 23:36:40.967636,101-1,14123,opt_bus_101-1_1548,0,0,0,0,0.0,52,83,89,0.8126430487707956,optimized_schedule
2025-06-02 23:36:57.235734,101-1,12707,opt_bus_101-1_1949,0,0,0,0,0.0,62,50,89,0.8126430487707956,optimized_schedule
2025-06-02 23:37:03.140150,101,12809,opt_bus_101_1910,0,0,0,0,0.0,28,54,78,0.8121139032132771,optimized_schedule
2025-06-02 23:37:18.579209,101-1,10268,opt_bus_101-1_2325,0,0,0,0,0.0,67,4,89,0.8126430487707956,optimized_schedule
2025-06-02 23:37:21.709455,101-1,11181,opt_bus_101-1_2218,0,0,0,0,0.0,66,21,89,0.8126430487707956,optimized_schedule
2025-06-02 23:37:23.234499,101-1,11871,opt_bus_101-1_2109,0,0,0,0,0.0,64,36,89,0.8126430487707956,optimized_schedule
2025-06-02 23:37:32.907797,101-1,14404,opt_bus_101-1_1523,0,0,0,0,0.0,51,89,89,0.8126430487707956,optimized_schedule
2025-06-02 23:37:36.659901,101,14043,opt_bus_101_1704,0,0,0,0,0.0,22,70,78,0.8121139032132771,optimized_schedule
2025-06-02 23:37:49.022970,101-1,13230,opt_bus_101-1_1722,0,0,0,0,0.0,56,70,89,0.8126430487707956,optimized_schedule
2025-06-02 23:38:04.625190,101,13806,opt_bus_101_1725,0,0,0,0,0.0,24,68,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:14.004464,101-1,12811,opt_bus_101-1_1834,0,0,0,0,0.0,59,60,89,0.8126430487707956,optimized_schedule
2025-06-02 23:38:15.564712,101,13229,opt_bus_101_1816,0,0,0,0,0.0,25,62,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:18.057169,101,12811,opt_bus_101_1858,0,0,0,0,0.0,27,56,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:25.582373,101,14142,opt_bus_101_1638,0,0,0,0,0.0,19,74,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:26.823831,101,11173,opt_bus_101_2247,0,0,0,0,0.0,36,14,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:32.818286,101,11880,opt_bus_101_2050,0,0,0,0,0.0,32,39,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:33.076739,101,11881,opt_bus_101_2043,0,0,0,0,0.0,31,40,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:38.678525,101-1,13804,opt_bus_101-1_1700,0,0,0,0,0.0,55,73,89,0.8126430487707956,optimized_schedule
2025-06-02 23:38:41.115118,101,12579,opt_bus_101_2016,0,0,0,0,0.0,30,45,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:44.110988,101,11258,opt_bus_101_2152,0,0,0,0,0.0,35,26,78,0.8121139032132771,optimized_schedule
2025-06-02 23:38:49.271707,101-1,13224,opt_bus_101-1_1745,0,0,0,0,0.0,57,67,89,0.8126430487707956,optimized_schedule
2025-06-02 23:38:59.948743,101,12812,opt_bus_101_1852,0,0,0,0,0.0,26,57,78,0.8121139032132771,optimized_schedule
2025-06-02 23:39:03.934823,101-1,12808,opt_bus_101-1_1900,0,0,0,0,0.0,60,57,89,0.8126430487707956,optimized_schedule
2025-06-02 23:39:07.633081,101,11269,opt_bus_101_2138,0,0,0,0,0.0,34,29,78,0.8121139032132771,optimized_schedule
2025-06-02 23:39:18.892555,101-1,14043,opt_bus_101-1_1612,0,0,0,0,0.0,53,79,89,0.8126430487707956,optimized_schedule
2025-06-02 23:39:26.155427,101-1,13116,opt_bus_101-1_1811,0,0,0,0,0.0,58,64,89,0.8126430487707956,optimized_schedule
2025-06-02 23:39:26.875919,101-1,11870,opt_bus_101-1_2118,0,0,0,0,0.0,65,35,89,0.8126430487707956,optimized_schedule
2025-06-02 23:39:48.206498,101-1,12746,opt_bus_101-1_1926,0,0,0,0,0.0,61,53,89,0.8126430487707956,optimized_schedule
2025-06-02 23:39:56.609981,101-1,13842,opt_bus_101-1_1638,0,0,0,0,0.0,54,76,89,0.8126430487707956,optimized_schedule
2025-06-02 23:39:57.190511,101,12810,opt_bus_101_1910,0,0,0,0,0.0,28,55,78,0.8121139032132771,optimized_schedule
2025-06-02 23:40:03.456838,101,13951,opt_bus_101_1720,0,0,0,0,0.0,23,69,78,0.8121139032132771,optimized_schedule
2025-06-02 23:40:11.352077,101,14142,opt_bus_101_1643,0,0,0,0,0.0,20,74,78,0.8121139032132771,optimized_schedule
2025-06-02 23:40:25.104189,101,11858,opt_bus_101_2124,0,0,0,0,0.0,33,32,78,0.8121139032132771,optimized_schedule
2025-06-02 23:40:26.292622,101-1,11875,opt_bus_101-1_2109,0,0,0,0,0.0,64,37,89,0.8126430487707956,optimized_schedule
2025-06-02 23:40:37.284333,101-1,11182,opt_bus_101-1_2218,0,0,0,0,0.0,66,22,89,0.8126430487707956,optimized_schedule
2025-06-02 23:40:37.440868,101,12804,opt_bus_101_1948,0,0,0,0,0.0,29,50,78,0.8121139032132771,optimized_schedule
2025-06-02 23:40:38.071558,101-1,12517,opt_bus_101-1_2022,0,0,0,0,0.0,63,46,89,0.8126430487707956,optimized_schedule
2025-06-02 23:40:50.026721,101,14122,opt_bus_101_1651,0,0,0,0,0.0,21,73,78,0.8121139032132771,optimized_schedule
2025-06-02 23:41:07.871295,101,14044,opt_bus_101_1704,0,0,0,0,0.0,22,71,78,0.8121139032132771,optimized_schedule
2025-06-02 23:41:23.497735,101-1,14142,opt_bus_101-1_1548,0,0,0,0,0.0,52,84,89,0.8126430487707956,optimized_schedule
2025-06-02 23:41:36.708044,101,14194,opt_bus_101_1638,0,0,0,0,0.0,19,75,78,0.8121139032132771,optimized_schedule
2025-06-02 23:41:41.408347,101,13230,opt_bus_101_1816,0,0,0,0,0.0,25,63,78,0.8121139032132771,optimized_schedule
2025-06-02 23:41:42.076438,101-1,10297,opt_bus_101-1_2325,0,0,0,0,0.0,67,5,89,0.8126430487707956,optimized_schedule
2025-06-02 23:41:42.321348,101,12707,opt_bus_101_2016,0,0,0,0,0.0,30,46,78,0.8121139032132771,optimized_schedule
2025-06-02 23:41:47.259658,101-1,12727,opt_bus_101-1_1949,0,0,0,0,0.0,62,51,89,0.8126430487707956,optimized_schedule
2025-06-02 23:41:50.083118,101,12812,opt_bus_101_1858,0,0,0,0,0.0,27,57,78,0.8121139032132771,optimized_schedule
2025-06-02 23:41:51.020415,101,13951,opt_bus_101_1725,0,0,0,0,0.0,24,69,78,0.8121139032132771,optimized_schedule
2025-06-02 23:41:57.162700,101,13222,opt_bus_101_1852,0,0,0,0,0.0,26,58,78,0.8121139032132771,optimized_schedule
2025-06-02 23:42:05.199009,101-1,13235,opt_bus_101-1_1722,0,0,0,0,0.0,56,71,89,0.8126430487707956,optimized_schedule
2025-06-02 23:42:14.232029,101-1,12812,opt_bus_101-1_1834,0,0,0,0,0.0,59,61,89,0.8126430487707956,optimized_schedule
2025-06-02 23:42:16.439553,101,12514,opt_bus_101_2043,0,0,0,0,0.0,31,41,78,0.8121139032132771,optimized_schedule
2025-06-02 23:42:18.024787,101-1,12809,opt_bus_101-1_1900,0,0,0,0,0.0,60,58,89,0.8126430487707956,optimized_schedule
2025-06-02 23:42:20.060352,101-1,13225,opt_bus_101-1_1745,0,0,0,0,0.0,57,68,89,0.8126430487707956,optimized_schedule
2025-06-02 23:42:26.659880,101-1,14044,opt_bus_101-1_1612,0,0,0,0,0.0,53,80,89,0.8126430487707956,optimized_schedule
2025-06-02 23:42:39.514798,101-1,13222,opt_bus_101-1_1811,0,0,0,0,0.0,58,65,89,0.8126430487707956,optimized_schedule
2025-06-02 23:42:52.478936,101,11260,opt_bus_101_2152,0,0,0,0,0.0,35,27,78,0.8121139032132771,optimized_schedule
2025-06-02 23:42:55.652862,101,11314,opt_bus_101_2138,0,0,0,0,0.0,34,30,78,0.8121139032132771,optimized_schedule
2025-06-02 23:43:04.986214,101,12811,opt_bus_101_1910,0,0,0,0,0.0,28,56,78,0.8121139032132771,optimized_schedule
2025-06-02 23:43:08.565680,101,11174,opt_bus_101_2247,0,0,0,0,0.0,36,15,78,0.8121139032132771,optimized_schedule
2025-06-02 23:43:13.540712,101-1,13805,opt_bus_101-1_1700,0,0,0,0,0.0,55,74,89,0.8126430487707956,optimized_schedule
2025-06-02 23:43:20.816491,101,11881,opt_bus_101_2050,0,0,0,0,0.0,32,40,78,0.8121139032132771,optimized_schedule
2025-06-02 23:43:22.477748,101,14194,opt_bus_101_1643,0,0,0,0,0.0,20,75,78,0.8121139032132771,optimized_schedule
2025-06-02 23:43:38.427881,101-1,11183,opt_bus_101-1_2218,0,0,0,0,0.0,66,23,89,0.8126430487707956,optimized_schedule
2025-06-02 23:43:48.367229,101-1,13843,opt_bus_101-1_1638,0,0,0,0,0.0,54,77,89,0.8126430487707956,optimized_schedule
2025-06-02 23:43:49.178784,101-1,12804,opt_bus_101-1_1926,0,0,0,0,0.0,61,54,89,0.8126430487707956,optimized_schedule
2025-06-02 23:44:10.284578,101,12806,opt_bus_101_1948,0,0,0,0,0.0,29,51,78,0.8121139032132771,optimized_schedule
2025-06-02 23:44:13.947900,101-1,11871,opt_bus_101-1_2118,0,0,0,0,0.0,65,36,89,0.8126430487707956,optimized_schedule
2025-06-02 23:44:31.627219,101-1,11876,opt_bus_101-1_2109,0,0,0,0,0.0,64,38,89,0.8126430487707956,optimized_schedule
2025-06-02 23:44:33.228129,101,14142,opt_bus_101_1651,0,0,0,0,0.0,21,74,78,0.8121139032132771,optimized_schedule
2025-06-02 23:44:35.361624,101,14045,opt_bus_101_1704,0,0,0,0,0.0,22,72,78,0.8121139032132771,optimized_schedule
2025-06-02 23:44:38.609807,101,14043,opt_bus_101_1720,0,0,0,0,0.0,23,70,78,0.8121139032132771,optimized_schedule
2025-06-02 23:44:39.145538,101,14379,opt_bus_101_1638,0,0,0,0,0.0,19,76,78,0.8121139032132771,optimized_schedule
2025-06-02 23:44:44.986761,101-1,14194,opt_bus_101-1_1548,0,0,0,0,0.0,52,85,89,0.8126430487707956,optimized_schedule
2025-06-02 23:44:47.297075,101,13222,opt_bus_101_1858,0,0,0,0,0.0,27,58,78,0.8121139032132771,optimized_schedule
2025-06-02 23:44:55.230713,101,11868,opt_bus_101_2124,0,0,0,0,0.0,33,33,78,0.8121139032132771,optimized_schedule
2025-06-02 23:45:07.590244,101,12727,opt_bus_101_2016,0,0,0,0,0.0,30,47,78,0.8121139032132771,optimized_schedule
2025-06-02 23:45:12.821795,101-1,13114,opt_bus_101-1_1834,0,0,0,0,0.0,59,62,89,0.8126430487707956,optimized_schedule
2025-06-02 23:45:15.324471,101-1,12530,opt_bus_101-1_2022,0,0,0,0,0.0,63,47,89,0.8126430487707956,optimized_schedule
2025-06-02 23:45:20.645948,101-1,13229,opt_bus_101-1_1745,0,0,0,0,0.0,57,69,89,0.8126430487707956,optimized_schedule
2025-06-02 23:45:21.305544,101-1,13525,opt_bus_101-1_1722,0,0,0,0,0.0,56,72,89,0.8126430487707956,optimized_schedule
2025-06-02 23:46:09.967312,101-1,12745,opt_bus_101-1_1949,0,0,0,0,0.0,62,52,89,0.8126430487707956,optimized_schedule
2025-06-02 23:46:12.989474,101-1,14045,opt_bus_101-1_1612,0,0,0,0,0.0,53,81,89,0.8126430487707956,optimized_schedule
2025-06-02 23:46:21.402576,101,12517,opt_bus_101_2043,0,0,0,0,0.0,31,42,78,0.8121139032132771,optimized_schedule
2025-06-02 23:46:21.409226,101,13235,opt_bus_101_1816,0,0,0,0,0.0,25,64,78,0.8121139032132771,optimized_schedule
2025-06-02 23:46:24.726778,101-1,12810,opt_bus_101-1_1900,0,0,0,0,0.0,60,59,89,0.8126430487707956,optimized_schedule
2025-06-02 23:46:24.915242,101,14379,opt_bus_101_1643,0,0,0,0,0.0,20,76,78,0.8121139032132771,optimized_schedule
2025-06-02 23:46:26.173384,101,14043,opt_bus_101_1725,0,0,0,0,0.0,24,70,78,0.8121139032132771,optimized_schedule
2025-06-02 23:46:29.737472,101,13223,opt_bus_101_1852,0,0,0,0,0.0,26,59,78,0.8121139032132771,optimized_schedule
2025-06-02 23:46:30.624963,101-1,10401,opt_bus_101-1_2325,0,0,0,0,0.0,67,6,89,0.8126430487707956,optimized_schedule
2025-06-02 23:46:36.560946,101-1,13806,opt_bus_101-1_1700,0,0,0,0,0.0,55,75,89,0.8126430487707956,optimized_schedule
2025-06-02 23:46:37.012163,101,12812,opt_bus_101_1910,0,0,0,0,0.0,28,57,78,0.8121139032132771,optimized_schedule
2025-06-02 23:46:59.973030,101,11323,opt_bus_101_2138,0,0,0,0,0.0,34,31,78,0.8121139032132771,optimized_schedule
2025-06-02 23:47:04.179305,101,12514,opt_bus_101_2050,0,0,0,0,0.0,32,41,78,0.8121139032132771,optimized_schedule
2025-06-02 23:47:05.777110,101,11261,opt_bus_101_2152,0,0,0,0,0.0,35,28,78,0.8121139032132771,optimized_schedule
2025-06-02 23:47:06.261690,101-1,12806,opt_bus_101-1_1926,0,0,0,0,0.0,61,55,89,0.8126430487707956,optimized_schedule
2025-06-02 23:47:17.006023,101-1,11875,opt_bus_101-1_2118,0,0,0,0,0.0,65,37,89,0.8126430487707956,optimized_schedule
2025-06-02 23:47:26.280805,101-1,13898,opt_bus_101-1_1638,0,0,0,0,0.0,54,78,89,0.8126430487707956,optimized_schedule
2025-06-02 23:47:35.508191,101,11177,opt_bus_101_2247,0,0,0,0,0.0,36,16,78,0.8121139032132771,optimized_schedule
2025-06-02 23:47:37.828019,101-1,11185,opt_bus_101-1_2218,0,0,0,0,0.0,66,24,89,0.8126430487707956,optimized_schedule
2025-06-02 23:47:38.240007,101-1,13223,opt_bus_101-1_1811,0,0,0,0,0.0,58,66,89,0.8126430487707956,optimized_schedule
2025-06-02 23:47:44.353800,101,14194,opt_bus_101_1651,0,0,0,0,0.0,21,75,78,0.8121139032132771,optimized_schedule
2025-06-02 23:47:51.955081,101-1,14379,opt_bus_101-1_1548,0,0,0,0,0.0,52,86,89,0.8126430487707956,optimized_schedule
2025-06-02 23:48:04.181353,101,11870,opt_bus_101_2124,0,0,0,0,0.0,33,34,78,0.8121139032132771,optimized_schedule
2025-06-02 23:48:07.782457,101,12745,opt_bus_101_2016,0,0,0,0,0.0,30,48,78,0.8121139032132771,optimized_schedule
2025-06-02 23:48:09.821201,101,14044,opt_bus_101_1720,0,0,0,0,0.0,23,71,78,0.8121139032132771,optimized_schedule
2025-06-02 23:48:14.095518,101-1,13115,opt_bus_101-1_1834,0,0,0,0,0.0,59,63,89,0.8126430487707956,optimized_schedule
2025-06-02 23:48:51.869918,101,12807,opt_bus_101_1948,0,0,0,0,0.0,29,52,78,0.8121139032132771,optimized_schedule
2025-06-02 23:48:52.086631,101,14122,opt_bus_101_1704,0,0,0,0,0.0,22,73,78,0.8121139032132771,optimized_schedule
2025-06-02 23:49:01.815203,101-1,12573,opt_bus_101-1_2022,0,0,0,0,0.0,63,48,89,0.8126430487707956,optimized_schedule
2025-06-02 23:49:12.238301,101-1,11879,opt_bus_101-1_2109,0,0,0,0,0.0,64,39,89,0.8126430487707956,optimized_schedule
2025-06-02 23:49:12.413703,101,14380,opt_bus_101_1638,0,0,0,0,0.0,19,77,78,0.8121139032132771,optimized_schedule
2025-06-02 23:49:19.871847,101,13223,opt_bus_101_1858,0,0,0,0,0.0,27,59,78,0.8121139032132771,optimized_schedule
2025-06-02 23:49:30.386717,101,13224,opt_bus_101_1852,0,0,0,0,0.0,26,60,78,0.8121139032132771,optimized_schedule
2025-06-02 23:49:34.226120,101,13222,opt_bus_101_1910,0,0,0,0,0.0,28,58,78,0.8121139032132771,optimized_schedule
2025-06-02 23:49:34.696317,101-1,13230,opt_bus_101-1_1745,0,0,0,0,0.0,57,70,89,0.8126430487707956,optimized_schedule
2025-06-02 23:49:57.384778,101,14044,opt_bus_101_1725,0,0,0,0,0.0,24,71,78,0.8121139032132771,optimized_schedule
2025-06-02 23:50:00.921396,101-1,14122,opt_bus_101-1_1612,0,0,0,0,0.0,53,82,89,0.8126430487707956,optimized_schedule
2025-06-02 23:50:11.129978,101-1,13804,opt_bus_101-1_1722,0,0,0,0,0.0,56,73,89,0.8126430487707956,optimized_schedule
2025-06-02 23:50:15.839026,101-1,12807,opt_bus_101-1_1926,0,0,0,0,0.0,61,56,89,0.8126430487707956,optimized_schedule
2025-06-02 23:50:24.216988,101-1,12746,opt_bus_101-1_1949,0,0,0,0,0.0,62,53,89,0.8126430487707956,optimized_schedule
2025-06-02 23:50:31.778012,101-1,13842,opt_bus_101-1_1700,0,0,0,0,0.0,55,76,89,0.8126430487707956,optimized_schedule
2025-06-02 23:50:40.085322,101-1,12811,opt_bus_101-1_1900,0,0,0,0,0.0,60,60,89,0.8126430487707956,optimized_schedule
2025-06-02 23:50:42.996593,101,11269,opt_bus_101_2152,0,0,0,0,0.0,35,29,78,0.8121139032132771,optimized_schedule
2025-06-02 23:50:44.365204,101,12530,opt_bus_101_2043,0,0,0,0,0.0,31,43,78,0.8121139032132771,optimized_schedule
2025-06-02 23:50:46.791294,101,14379,opt_bus_101_1651,0,0,0,0,0.0,21,76,78,0.8121139032132771,optimized_schedule
2025-06-02 23:50:58.183407,101,14380,opt_bus_101_1643,0,0,0,0,0.0,20,77,78,0.8121139032132771,optimized_schedule
2025-06-02 23:51:09.142328,101,12517,opt_bus_101_2050,0,0,0,0,0.0,32,42,78,0.8121139032132771,optimized_schedule
2025-06-02 23:51:10.555111,101-1,10550,opt_bus_101-1_2325,0,0,0,0,0.0,67,7,89,0.8126430487707956,optimized_schedule
2025-06-02 23:51:15.247233,101,13525,opt_bus_101_1816,0,0,0,0,0.0,25,65,78,0.8121139032132771,optimized_schedule
2025-06-02 23:51:15.646379,101-1,13224,opt_bus_101-1_1811,0,0,0,0,0.0,58,67,89,0.8126430487707956,optimized_schedule
2025-06-02 23:51:17.172927,101,11178,opt_bus_101_2247,0,0,0,0,0.0,36,17,78,0.8121139032132771,optimized_schedule
2025-06-02 23:51:22.340620,101-1,11876,opt_bus_101-1_2118,0,0,0,0,0.0,65,38,89,0.8126430487707956,optimized_schedule
2025-06-02 23:51:22.376507,101-1,13116,opt_bus_101-1_1834,0,0,0,0,0.0,59,64,89,0.8126430487707956,optimized_schedule
2025-06-02 23:51:29.121189,101,11871,opt_bus_101_2124,0,0,0,0,0.0,33,35,78,0.8121139032132771,optimized_schedule
2025-06-02 23:51:37.311530,101,14045,opt_bus_101_1720,0,0,0,0,0.0,23,72,78,0.8121139032132771,optimized_schedule
2025-06-02 23:51:39.722739,101,11858,opt_bus_101_2138,0,0,0,0,0.0,34,32,78,0.8121139032132771,optimized_schedule
2025-06-02 23:52:03.302779,101-1,14043,opt_bus_101-1_1638,0,0,0,0,0.0,54,79,89,0.8126430487707956,optimized_schedule
2025-06-02 23:52:03.798947,101-1,14380,opt_bus_101-1_1548,0,0,0,0,0.0,52,87,89,0.8126430487707956,optimized_schedule
2025-06-02 23:52:14.985443,101-1,11186,opt_bus_101-1_2218,0,0,0,0,0.0,66,25,89,0.8126430487707956,optimized_schedule
2025-06-02 23:52:19.466802,101,12746,opt_bus_101_2016,0,0,0,0,0.0,30,49,78,0.8121139032132771,optimized_schedule
2025-06-02 23:52:20.521092,101,13224,opt_bus_101_1858,0,0,0,0,0.0,27,60,78,0.8121139032132771,optimized_schedule
2025-06-02 23:52:35.288039,101,14142,opt_bus_101_1704,0,0,0,0,0.0,22,74,78,0.8121139032132771,optimized_schedule
2025-06-02 23:52:42.924325,101,12808,opt_bus_101_1948,0,0,0,0,0.0,29,53,78,0.8121139032132771,optimized_schedule
2025-06-02 23:53:24.875107,101,14045,opt_bus_101_1725,0,0,0,0,0.0,24,72,78,0.8121139032132771,optimized_schedule
2025-06-02 23:53:26.120474,101-1,12579,opt_bus_101-1_2022,0,0,0,0,0.0,63,49,89,0.8126430487707956,optimized_schedule
2025-06-02 23:53:31.578455,101,14385,opt_bus_101_1638,0,0,0,0,0.0,19,78,78,0.8121139032132771,optimized_schedule
2025-06-02 23:53:50.872356,101-1,13235,opt_bus_101-1_1745,0,0,0,0,0.0,57,71,89,0.8126430487707956,optimized_schedule
2025-06-02 23:53:53.980822,101-1,14123,opt_bus_101-1_1612,0,0,0,0,0.0,53,83,89,0.8126430487707956,optimized_schedule
2025-06-02 23:53:58.758151,101,13225,opt_bus_101_1852,0,0,0,0,0.0,26,61,78,0.8121139032132771,optimized_schedule
2025-06-02 23:54:06.800892,101,13223,opt_bus_101_1910,0,0,0,0,0.0,28,59,78,0.8121139032132771,optimized_schedule
2025-06-02 23:54:10.741116,101-1,11880,opt_bus_101-1_2109,0,0,0,0,0.0,64,40,89,0.8126430487707956,optimized_schedule
2025-06-02 23:54:11.038613,101-1,12808,opt_bus_101-1_1926,0,0,0,0,0.0,61,57,89,0.8126430487707956,optimized_schedule
2025-06-02 23:54:23.535260,101-1,13843,opt_bus_101-1_1700,0,0,0,0,0.0,55,77,89,0.8126430487707956,optimized_schedule
2025-06-02 23:54:25.189274,101-1,12804,opt_bus_101-1_1949,0,0,0,0,0.0,62,54,89,0.8126430487707956,optimized_schedule
2025-06-02 23:54:26.480062,101,11875,opt_bus_101_2124,0,0,0,0,0.0,33,36,78,0.8121139032132771,optimized_schedule
2025-06-02 23:54:31.016374,101,11314,opt_bus_101_2152,0,0,0,0,0.0,35,30,78,0.8121139032132771,optimized_schedule
2025-06-02 23:54:35.735878,101-1,13222,opt_bus_101-1_1834,0,0,0,0,0.0,59,65,89,0.8126430487707956,optimized_schedule
