line_id,departure_time,fitness_score,status
102-2,2025-06-02 23:37:00,0.8169200913514905,optimized
102-2,2025-06-02 23:55:00,0.8169200913514905,optimized
103-1,2025-06-02 05:00:00,0.7952699759188713,optimized
103-1,2025-06-02 05:21:00,0.7952699759188713,optimized
103-1,2025-06-02 05:26:00,0.7952699759188713,optimized
103-1,2025-06-02 05:53:00,0.7952699759188713,optimized
103-1,2025-06-02 06:18:00,0.7952699759188713,optimized
103-1,2025-06-02 06:44:00,0.7952699759188713,optimized
103-1,2025-06-02 07:18:00,0.7952699759188713,optimized
103-1,2025-06-02 07:47:00,0.7952699759188713,optimized
103-1,2025-06-02 08:14:00,0.7952699759188713,optimized
103-1,2025-06-02 08:41:00,0.7952699759188713,optimized
103-1,2025-06-02 09:08:00,0.7952699759188713,optimized
103-1,2025-06-02 09:38:00,0.7952699759188713,optimized
103-1,2025-06-02 10:06:00,0.7952699759188713,optimized
103-1,2025-06-02 10:34:00,0.7952699759188713,optimized
103-1,2025-06-02 11:03:00,0.7952699759188713,optimized
103-1,2025-06-02 11:33:00,0.7952699759188713,optimized
103-1,2025-06-02 12:00:00,0.7952699759188713,optimized
103-1,2025-06-02 12:26:00,0.7952699759188713,optimized
103-1,2025-06-02 12:54:00,0.7952699759188713,optimized
103-1,2025-06-02 13:24:00,0.7952699759188713,optimized
103-1,2025-06-02 13:51:00,0.7952699759188713,optimized
103-1,2025-06-02 14:05:00,0.7952699759188713,optimized
103-1,2025-06-02 15:11:00,0.7952699759188713,optimized
103-1,2025-06-02 15:38:00,0.7952699759188713,optimized
103-1,2025-06-02 16:02:00,0.7952699759188713,optimized
103-1,2025-06-02 16:25:00,0.7952699759188713,optimized
103-1,2025-06-02 16:51:00,0.7952699759188713,optimized
103-1,2025-06-02 17:18:00,0.7952699759188713,optimized
103-1,2025-06-02 17:43:00,0.7952699759188713,optimized
103-1,2025-06-02 18:14:00,0.7952699759188713,optimized
103-1,2025-06-02 18:36:00,0.7952699759188713,optimized
103-1,2025-06-02 19:00:00,0.7952699759188713,optimized
103-1,2025-06-02 19:27:00,0.7952699759188713,optimized
103-1,2025-06-02 19:51:00,0.7952699759188713,optimized
103-1,2025-06-02 20:18:00,0.7952699759188713,optimized
103-1,2025-06-02 20:44:00,0.7952699759188713,optimized
103-1,2025-06-02 21:02:00,0.7952699759188713,optimized
103-1,2025-06-02 22:10:00,0.7952699759188713,optimized
103-1,2025-06-02 22:23:00,0.7952699759188713,optimized
103-1,2025-06-02 22:39:00,0.7952699759188713,optimized
103-1,2025-06-02 22:52:00,0.7952699759188713,optimized
103-1,2025-06-02 23:09:00,0.7952699759188713,optimized
103-1,2025-06-02 23:25:00,0.7952699759188713,optimized
103-1,2025-06-02 23:41:00,0.7952699759188713,optimized
103-1,2025-06-02 23:54:00,0.7952699759188713,optimized
103-2,2025-06-02 05:00:00,0.7769030479520271,optimized
103-2,2025-06-02 05:14:00,0.7769030479520271,optimized
103-2,2025-06-02 05:32:00,0.7769030479520271,optimized
103-2,2025-06-02 05:49:00,0.7769030479520271,optimized
103-2,2025-06-02 06:05:00,0.7769030479520271,optimized
103-2,2025-06-02 06:23:00,0.7769030479520271,optimized
103-2,2025-06-02 06:37:00,0.7769030479520271,optimized
103-2,2025-06-02 06:55:00,0.7769030479520271,optimized
103-2,2025-06-02 07:17:00,0.7769030479520271,optimized
103-2,2025-06-02 07:24:00,0.7769030479520271,optimized
103-2,2025-06-02 07:41:00,0.7769030479520271,optimized
103-2,2025-06-02 07:55:00,0.7769030479520271,optimized
103-2,2025-06-02 08:13:00,0.7769030479520271,optimized
103-2,2025-06-02 08:28:00,0.7769030479520271,optimized
103-2,2025-06-02 08:44:00,0.7769030479520271,optimized
103-2,2025-06-02 09:02:00,0.7769030479520271,optimized
103-2,2025-06-02 09:16:00,0.7769030479520271,optimized
103-2,2025-06-02 09:32:00,0.7769030479520271,optimized
103-2,2025-06-02 09:46:00,0.7769030479520271,optimized
103-2,2025-06-02 10:02:00,0.7769030479520271,optimized
